order_id,customer_id,product_id,store_id,payment_id,order_timestamp,quantity,unit_price,discount,tax,shipping_cost,total_amount,order_status,delivery_days,channel
ORD0000178,CUST00239,PROD00125,STORE028,PAY0000178,2025-11-22 03:42:12,4,967.8,13.93,96.78,15.7,3969.75,Returned,7,Mobile App
ORD0000179,CUST00787,PROD00091,STORE030,PAY0000179,2026-03-04 07:07:40,1,632.59,6.11,63.26,12.34,702.08,Cancelled,3,Web
ORD0000180,CUST00392,PROD00183,STORE039,PAY0000180,2025-10-10 01:54:16,3,93.37,7.64,9.34,14.33,296.14,Delivered,2,In-Store
ORD0000181,CUST00510,PROD00117,STORE032,PAY0000181,2026-01-09 19:18:11,5,715.38,13.08,71.54,10.15,3645.51,Delivered,1,Mobile App
ORD0000182,CUST00471,PROD00138,STORE003,PAY0000182,2025-07-18 02:13:41,1,481.37,8.84,48.14,14.89,535.56,Returned,3,Mobile App
ORD0000183,CUST00783,PROD00034,STORE008,PAY0000183,2025-11-28 18:21:26,5,664.16,33.75,66.42,14.9,3368.37,Shipped,8,In-Store
ORD0000184,CUST00995,PROD00141,STORE025,PAY0000184,2025-05-21 07:57:57,5,474.49,33.82,47.45,16.5,2402.58,Returned,6,Web
ORD0000185,CUST00829,PROD00025,STORE048,PAY0000185,2025-05-23 20:16:34,5,395.32,1.34,39.53,18.37,2033.16,Returned,7,Web
ORD0000186,CUST00678,PROD00278,STORE016,PAY0000186,2025-06-13 07:22:22,2,614.4,11.73,61.44,9.68,1288.19,Delivered,2,Mobile App
ORD0000187,CUST00472,PROD00166,STORE043,PAY0000187,2025-11-07 02:46:02,4,675.64,28.4,67.56,18.52,2760.24,Returned,1,In-Store
ORD0000188,CUST00587,PROD00064,STORE007,PAY0000188,2026-05-02 13:57:36,4,331.64,5.0,33.16,15.13,1369.85,Returned,8,In-Store
ORD0000189,CUST00207,PROD00056,STORE032,PAY0000189,2025-10-01 09:30:45,1,154.49,42.02,15.45,13.04,140.96,Returned,5,Web
ORD0000190,CUST00865,PROD00159,STORE038,PAY0000190,2025-05-28 07:22:17,1,141.12,29.59,14.11,9.1,134.74,Shipped,7,Web
ORD0000191,CUST00824,PROD00091,STORE020,PAY0000191,2025-07-08 08:58:21,4,632.59,33.17,63.26,9.7,2570.15,Shipped,7,Mobile App
ORD0000192,CUST00643,PROD00258,STORE046,PAY0000192,2025-09-12 02:03:42,5,55.92,43.14,5.59,13.65,255.7,Cancelled,8,Mobile App
ORD0000193,CUST00206,PROD00133,STORE024,PAY0000193,2025-06-08 20:29:59,4,809.32,7.39,80.93,7.26,3318.08,Returned,7,Mobile App
ORD0000194,CUST00844,PROD00108,STORE019,PAY0000194,2026-03-03 11:02:03,2,870.13,12.82,87.01,14.02,1828.47,Shipped,4,Web
ORD0000195,CUST00498,PROD00002,STORE036,PAY0000195,2026-02-02 03:06:45,4,862.76,21.1,86.28,18.58,3534.8,Cancelled,3,Mobile App
ORD0000196,CUST00564,PROD00273,STORE012,PAY0000196,2025-10-23 09:02:34,1,725.85,48.19,72.59,12.29,762.54,Delivered,1,Web
ORD0000197,CUST00688,PROD00250,STORE043,PAY0000197,2025-07-31 09:17:33,1,902.12,19.84,90.21,17.6,990.09,Cancelled,4,Web
ORD0000198,CUST00906,PROD00079,STORE006,PAY0000198,2026-01-12 16:31:22,2,887.61,29.99,88.76,16.6,1850.59,Returned,6,In-Store
ORD0000199,CUST00180,PROD00211,STORE014,PAY0000199,2025-08-03 04:54:48,3,867.54,21.97,86.75,8.81,2676.21,Delivered,8,In-Store
ORD0000200,CUST00700,PROD00195,STORE016,PAY0000200,2025-05-19 09:43:49,3,762.01,43.97,76.2,19.05,2337.31,Returned,8,In-Store
ORD0000201,CUST00679,PROD00050,STORE004,PAY0000201,2025-09-08 21:40:17,2,83.18,12.65,8.32,10.77,172.8,Returned,2,In-Store
ORD0000202,CUST00309,PROD00165,STORE006,PAY0000202,2025-06-08 06:54:55,2,343.99,14.87,34.4,17.89,725.4,Cancelled,8,In-Store
ORD0000203,CUST00483,PROD00085,STORE048,PAY0000203,2026-04-30 02:25:56,4,93.5,46.32,9.35,9.99,347.02,Shipped,2,Web
ORD0000204,CUST00712,PROD00069,STORE002,PAY0000204,2025-09-02 20:28:01,1,920.41,32.07,92.04,7.76,988.14,Shipped,3,Web
ORD0000205,CUST00085,PROD00026,STORE008,PAY0000205,2025-10-25 10:14:14,2,719.74,12.48,71.97,15.7,1514.67,Cancelled,10,In-Store
ORD0000206,CUST00178,PROD00282,STORE044,PAY0000206,2025-12-15 12:01:35,5,911.15,41.34,91.12,16.99,4622.52,Cancelled,2,Mobile App
ORD0000207,CUST00230,PROD00032,STORE002,PAY0000207,2025-09-30 15:11:30,1,555.63,46.16,55.56,14.71,579.74,Cancelled,2,Mobile App
ORD0000208,CUST00411,PROD00102,STORE040,PAY0000208,2025-08-12 19:23:05,4,143.66,30.02,14.37,7.24,566.23,Returned,3,In-Store
ORD0000209,CUST00848,PROD00136,STORE044,PAY0000209,2025-06-21 12:33:58,4,719.1,5.93,71.91,15.7,2958.08,Cancelled,5,Mobile App
ORD0000210,CUST00221,PROD00054,STORE019,PAY0000210,2025-08-07 06:49:20,2,885.76,20.92,88.58,11.13,1850.31,Cancelled,1,Mobile App
ORD0000211,CUST00597,PROD00285,STORE044,PAY0000211,2025-10-21 09:10:48,4,899.03,4.29,89.9,12.03,3693.76,Returned,7,In-Store
ORD0000212,CUST00098,PROD00259,STORE036,PAY0000212,2025-07-21 20:40:19,1,165.66,2.61,16.57,18.97,198.59,Shipped,6,In-Store
ORD0000213,CUST00405,PROD00057,STORE043,PAY0000213,2026-02-15 04:24:19,3,806.12,6.61,80.61,18.38,2510.74,Delivered,10,Web
ORD0000214,CUST00136,PROD00182,STORE006,PAY0000214,2025-09-22 00:46:55,3,650.53,35.51,65.05,11.49,1992.62,Returned,2,Mobile App
ORD0000215,CUST00370,PROD00192,STORE028,PAY0000215,2026-04-01 02:43:27,3,708.05,45.14,70.8,8.95,2158.76,Returned,9,Mobile App
ORD0000216,CUST00570,PROD00172,STORE043,PAY0000216,2025-09-30 15:20:37,4,412.25,2.66,41.23,7.23,1694.8,Cancelled,3,Web
ORD0000217,CUST00119,PROD00232,STORE032,PAY0000217,2026-01-18 14:56:18,1,121.85,22.08,12.19,19.83,131.79,Shipped,8,Mobile App
ORD0000218,CUST00890,PROD00037,STORE019,PAY0000218,2026-04-12 02:33:20,2,385.04,41.75,38.5,16.25,783.08,Returned,10,In-Store
ORD0000219,CUST00943,PROD00212,STORE005,PAY0000219,2026-03-12 09:06:18,2,800.9,38.41,80.09,15.15,1658.63,Returned,1,Mobile App
ORD0000220,CUST00158,PROD00170,STORE002,PAY0000220,2025-10-25 20:00:10,1,155.63,23.01,15.56,15.62,163.8,Shipped,8,In-Store
ORD0000221,CUST00971,PROD00226,STORE047,PAY0000221,2025-08-08 02:46:33,5,456.75,6.47,45.68,17.95,2340.91,Returned,6,Web
ORD0000222,CUST00246,PROD00019,STORE050,PAY0000222,2025-11-07 09:11:00,4,506.48,4.46,50.65,17.79,2089.9,Cancelled,7,Mobile App
ORD0000223,CUST00754,PROD00239,STORE020,PAY0000223,2025-06-29 07:27:45,5,104.78,6.56,10.48,14.98,542.8,Returned,9,Web
ORD0000224,CUST00615,PROD00246,STORE028,PAY0000224,2025-10-04 21:42:35,1,267.69,37.82,26.77,17.16,273.8,Cancelled,7,In-Store
ORD0000225,CUST00693,PROD00122,STORE015,PAY0000225,2026-04-21 16:56:02,2,357.36,46.53,35.74,12.91,716.84,Delivered,5,Mobile App
ORD0000226,CUST00701,PROD00245,STORE020,PAY0000226,2026-01-08 22:44:49,2,653.01,26.15,65.3,9.43,1354.6,Delivered,9,Web
ORD0000227,CUST00476,PROD00119,STORE043,PAY0000227,2026-02-04 14:19:40,5,69.55,40.64,6.96,10.33,324.4,Delivered,9,Web
ORD0000228,CUST00047,PROD00039,STORE006,PAY0000228,2025-10-09 11:11:56,4,964.93,43.84,96.49,9.46,3921.83,Shipped,8,In-Store
ORD0000229,CUST00765,PROD00061,STORE039,PAY0000229,2025-10-13 01:59:10,3,592.31,43.58,59.23,6.59,1799.17,Delivered,1,Mobile App
ORD0000230,CUST00709,PROD00209,STORE026,PAY0000230,2025-07-09 01:22:59,5,163.5,36.3,16.35,9.54,807.09,Returned,7,Mobile App
ORD0000231,CUST00836,PROD00273,STORE002,PAY0000231,2025-10-29 02:09:19,2,725.85,42.95,72.59,8.14,1489.48,Cancelled,4,Mobile App
ORD0000232,CUST00486,PROD00033,STORE028,PAY0000232,2025-05-14 03:33:19,1,550.71,5.82,55.07,18.54,618.5,Shipped,8,Mobile App
ORD0000233,CUST00584,PROD00136,STORE026,PAY0000233,2025-09-30 16:28:18,1,719.1,16.69,71.91,6.54,780.86,Shipped,7,Mobile App
ORD0000234,CUST00526,PROD00123,STORE038,PAY0000234,2025-07-28 13:55:20,5,68.66,46.76,6.87,18.58,321.99,Shipped,4,In-Store
ORD0000235,CUST00066,PROD00166,STORE018,PAY0000235,2025-08-20 02:31:52,4,675.64,44.46,67.56,6.75,2732.41,Returned,8,In-Store
ORD0000236,CUST00353,PROD00102,STORE029,PAY0000236,2025-10-01 17:06:28,2,143.66,25.38,14.37,13.81,290.12,Returned,10,In-Store
ORD0000237,CUST00854,PROD00130,STORE044,PAY0000237,2026-04-15 19:36:43,3,616.87,39.8,61.69,17.0,1889.5,Cancelled,10,Web
ORD0000238,CUST00205,PROD00173,STORE011,PAY0000238,2025-05-28 09:03:14,5,803.9,24.61,80.39,16.9,4092.18,Shipped,5,Web
ORD0000239,CUST00694,PROD00216,STORE011,PAY0000239,2025-06-20 23:23:31,2,212.54,41.4,21.25,18.42,423.35,Delivered,2,Mobile App
ORD0000240,CUST00230,PROD00058,STORE032,PAY0000240,2026-03-08 12:28:38,3,553.63,49.68,55.36,16.77,1683.34,Delivered,9,Mobile App
ORD0000241,CUST00986,PROD00127,STORE049,PAY0000241,2025-08-17 18:38:45,1,649.89,48.73,64.99,16.72,682.87,Delivered,9,Web
ORD0000242,CUST00933,PROD00254,STORE024,PAY0000242,2026-01-24 06:40:35,2,371.57,36.42,37.16,15.62,759.5,Shipped,2,Web
ORD0000243,CUST00993,PROD00255,STORE027,PAY0000243,2026-03-05 16:53:10,1,100.33,12.27,10.03,17.14,115.23,Returned,5,In-Store
ORD0000244,CUST00645,PROD00265,STORE043,PAY0000244,2026-03-27 21:44:56,2,527.53,7.58,52.75,16.3,1116.53,Shipped,4,Web
ORD0000245,CUST00814,PROD00022,STORE044,PAY0000245,2026-05-07 18:29:06,3,466.09,47.19,46.61,11.64,1409.33,Delivered,9,Web
ORD0000246,CUST00063,PROD00263,STORE026,PAY0000246,2025-08-11 20:09:15,1,968.38,33.01,96.84,14.62,1046.83,Delivered,9,Mobile App
ORD0000247,CUST00761,PROD00156,STORE021,PAY0000247,2025-12-27 14:04:23,3,140.7,0.4,14.07,9.2,444.97,Cancelled,7,Mobile App
ORD0000248,CUST00903,PROD00200,STORE020,PAY0000248,2025-12-23 08:00:39,1,396.97,1.85,39.7,10.02,444.84,Cancelled,9,In-Store
ORD0000249,CUST00349,PROD00219,STORE049,PAY0000249,2025-12-01 14:13:47,2,25.53,1.17,2.55,18.35,70.79,Returned,4,Mobile App
ORD0000250,CUST00643,PROD00158,STORE033,PAY0000250,2026-02-11 23:50:11,3,660.5,6.19,66.05,16.35,2057.71,Delivered,8,Mobile App
ORD0000251,CUST00596,PROD00096,STORE037,PAY0000251,2025-07-11 21:36:13,5,757.19,42.22,75.72,8.51,3827.96,Returned,5,In-Store
ORD0000252,CUST00336,PROD00053,STORE034,PAY0000252,2025-08-02 23:47:56,5,438.13,9.63,43.81,16.68,2241.51,Shipped,2,Web
ORD0000253,CUST00910,PROD00041,STORE009,PAY0000253,2025-07-06 22:49:25,4,153.39,10.74,15.34,6.17,624.33,Shipped,10,In-Store
ORD0000254,CUST00434,PROD00185,STORE029,PAY0000254,2026-01-09 17:16:38,4,805.24,36.59,80.52,11.25,3276.14,Cancelled,3,In-Store
ORD0000255,CUST00526,PROD00089,STORE034,PAY0000255,2025-05-31 07:29:55,1,311.45,34.72,31.14,11.83,319.7,Delivered,3,In-Store
ORD0000256,CUST00124,PROD00086,STORE024,PAY0000256,2025-11-24 00:17:07,5,621.37,14.48,62.14,12.84,3167.35,Delivered,6,Mobile App
ORD0000257,CUST00146,PROD00149,STORE038,PAY0000257,2026-02-04 08:46:57,4,543.11,2.43,54.31,18.41,2242.73,Returned,4,Web
ORD0000258,CUST00892,PROD00292,STORE003,PAY0000258,2026-01-13 12:08:13,4,378.33,24.06,37.83,9.65,1536.74,Shipped,6,Mobile App
ORD0000259,CUST00684,PROD00249,STORE029,PAY0000259,2026-02-02 05:02:27,2,370.0,43.32,37.0,9.88,743.56,Shipped,7,Web
ORD0000260,CUST00285,PROD00165,STORE042,PAY0000260,2025-11-12 16:02:55,1,343.99,43.3,34.4,15.61,350.7,Returned,9,In-Store
ORD0000261,CUST00535,PROD00204,STORE013,PAY0000261,2025-11-04 12:50:29,4,692.88,25.13,69.29,5.28,2820.96,Cancelled,1,Mobile App
ORD0000262,CUST00827,PROD00020,STORE035,PAY0000262,2025-08-16 01:57:28,5,754.78,16.02,75.48,13.83,3847.19,Shipped,1,Mobile App
ORD0000263,CUST00264,PROD00276,STORE006,PAY0000263,2026-01-21 00:56:09,1,273.09,48.99,27.31,13.13,264.54,Returned,3,Web
ORD0000264,CUST00174,PROD00127,STORE004,PAY0000264,2025-07-04 13:41:37,5,649.89,48.06,64.99,7.72,3274.1,Delivered,5,Mobile App
ORD0000265,CUST00385,PROD00099,STORE008,PAY0000265,2025-10-28 13:33:58,1,97.38,10.13,9.74,16.28,113.27,Cancelled,8,In-Store
ORD0000266,CUST00476,PROD00178,STORE036,PAY0000266,2025-07-20 12:43:29,4,32.11,3.27,3.21,5.43,133.81,Cancelled,1,Mobile App
ORD0000267,CUST00582,PROD00041,STORE027,PAY0000267,2025-11-20 02:40:14,4,153.39,4.2,15.34,14.54,639.24,Cancelled,3,Mobile App
ORD0000268,CUST00463,PROD00294,STORE003,PAY0000268,2025-12-21 06:46:30,1,988.74,40.63,98.87,19.42,1066.4,Returned,3,Web
ORD0000269,CUST00390,PROD00037,STORE023,PAY0000269,2026-04-05 22:14:55,2,385.04,29.26,38.5,12.65,791.97,Delivered,3,In-Store
ORD0000270,CUST00126,PROD00176,STORE009,PAY0000270,2025-05-22 21:39:07,5,371.43,49.94,37.14,18.17,1862.52,Cancelled,10,In-Store
ORD0000271,CUST00252,PROD00016,STORE043,PAY0000271,2025-11-29 21:11:34,3,735.36,17.08,73.54,11.9,2274.44,Returned,1,In-Store
ORD0000272,CUST00689,PROD00133,STORE012,PAY0000272,2026-05-03 19:57:50,4,809.32,27.79,80.93,15.45,3305.87,Shipped,7,In-Store
ORD0000273,CUST00127,PROD00200,STORE023,PAY0000273,2025-09-17 13:36:27,4,396.97,41.37,39.7,10.37,1596.58,Cancelled,1,Web
ORD0000274,CUST00761,PROD00229,STORE002,PAY0000274,2026-03-28 22:20:16,3,456.65,34.03,45.66,15.64,1397.22,Cancelled,2,In-Store
ORD0000275,CUST00288,PROD00291,STORE032,PAY0000275,2025-10-06 07:47:47,5,171.68,10.45,17.17,7.94,873.06,Shipped,2,Mobile App
ORD0000276,CUST00757,PROD00213,STORE037,PAY0000276,2025-12-06 18:46:00,5,957.57,28.26,95.76,5.98,4861.33,Cancelled,2,Web
ORD0000277,CUST00869,PROD00016,STORE044,PAY0000277,2025-08-31 09:09:17,1,735.36,49.6,73.54,15.39,774.69,Returned,9,Mobile App
ORD0000278,CUST00443,PROD00069,STORE027,PAY0000278,2025-08-16 03:52:49,3,920.41,6.09,92.04,12.77,2859.95,Shipped,6,In-Store
ORD0000279,CUST00460,PROD00061,STORE021,PAY0000279,2025-11-17 14:58:25,1,592.31,19.59,59.23,10.02,641.97,Delivered,4,In-Store
ORD0000280,CUST00319,PROD00066,STORE005,PAY0000280,2026-01-06 21:19:32,1,814.19,1.39,81.42,11.48,905.7,Delivered,10,In-Store
ORD0000281,CUST00982,PROD00010,STORE022,PAY0000281,2025-05-22 16:55:25,1,774.96,41.08,77.5,12.8,824.18,Cancelled,2,In-Store
ORD0000282,CUST00128,PROD00091,STORE006,PAY0000282,2025-08-15 02:51:14,1,632.59,45.84,63.26,10.66,660.67,Delivered,3,Web
ORD0000283,CUST00105,PROD00243,STORE044,PAY0000283,2025-09-25 11:22:14,1,563.97,27.96,56.4,9.42,601.83,Shipped,7,Web
ORD0000284,CUST00394,PROD00065,STORE030,PAY0000284,2025-06-21 20:08:02,4,364.65,44.0,36.46,14.29,1465.35,Returned,1,Mobile App
ORD0000285,CUST00013,PROD00195,STORE039,PAY0000285,2026-04-13 03:06:19,1,762.01,29.64,76.2,17.61,826.18,Cancelled,9,Mobile App
ORD0000286,CUST00249,PROD00007,STORE009,PAY0000286,2025-10-15 20:40:09,1,130.49,3.02,13.05,9.68,150.2,Shipped,9,In-Store
ORD0000287,CUST00481,PROD00236,STORE020,PAY0000287,2025-10-06 02:37:08,5,444.36,17.15,44.44,10.53,2259.62,Delivered,9,In-Store
ORD0000288,CUST00353,PROD00085,STORE013,PAY0000288,2025-12-15 06:12:29,2,93.5,32.03,9.35,8.02,172.34,Delivered,6,Web
ORD0000289,CUST00580,PROD00138,STORE022,PAY0000289,2025-08-22 17:26:05,5,481.37,14.98,48.14,9.93,2449.94,Delivered,8,Web
ORD0000290,CUST00236,PROD00182,STORE030,PAY0000290,2025-11-01 06:21:41,5,650.53,10.66,65.05,12.21,3319.25,Returned,7,Web
ORD0000291,CUST00367,PROD00122,STORE002,PAY0000291,2025-06-25 06:55:16,5,357.36,5.76,35.74,9.36,1826.14,Cancelled,10,Mobile App
ORD0000292,CUST00225,PROD00121,STORE017,PAY0000292,2026-03-20 21:14:01,2,602.16,16.99,60.22,13.32,1260.87,Cancelled,4,Web
ORD0000293,CUST00671,PROD00135,STORE008,PAY0000293,2026-03-06 04:08:46,3,416.51,46.81,41.65,9.58,1253.95,Cancelled,6,Mobile App
ORD0000294,CUST00904,PROD00122,STORE009,PAY0000294,2025-12-08 02:38:09,2,357.36,9.58,35.74,10.67,751.55,Returned,6,In-Store
ORD0000295,CUST00302,PROD00213,STORE010,PAY0000295,2025-07-23 15:07:21,3,957.57,12.36,95.76,14.44,2970.55,Returned,3,In-Store
ORD0000296,CUST00810,PROD00057,STORE043,PAY0000296,2025-11-17 09:39:26,5,806.12,3.24,80.61,12.63,4120.6,Returned,8,In-Store
ORD0000297,CUST00712,PROD00078,STORE031,PAY0000297,2026-04-15 22:43:07,4,157.83,23.69,15.78,13.72,637.13,Delivered,4,Web
ORD0000298,CUST00436,PROD00115,STORE025,PAY0000298,2026-03-14 16:46:18,5,652.64,7.86,65.26,17.64,3338.24,Returned,9,Web
ORD0000299,CUST00598,PROD00155,STORE003,PAY0000299,2025-09-22 21:35:23,4,732.63,25.61,73.26,10.05,2988.22,Shipped,8,Mobile App
ORD0000300,CUST00026,PROD00125,STORE012,PAY0000300,2025-11-10 04:28:48,4,967.8,11.69,96.78,14.68,3970.97,Returned,2,Mobile App
ORD0000301,CUST00122,PROD00236,STORE005,PAY0000301,2025-06-15 00:13:52,3,444.36,1.91,44.44,8.0,1383.61,Cancelled,6,Mobile App
ORD0000302,CUST00758,PROD00067,STORE035,PAY0000302,2025-11-11 21:14:30,3,108.45,0.43,10.85,9.49,345.26,Returned,7,Mobile App
ORD0000303,CUST00234,PROD00073,STORE015,PAY0000303,2025-11-17 22:44:28,2,656.2,23.72,65.62,12.74,1367.04,Shipped,8,Mobile App
ORD0000304,CUST00450,PROD00144,STORE029,PAY0000304,2026-04-22 02:21:41,5,355.82,1.51,35.58,7.08,1820.25,Cancelled,5,In-Store
ORD0000305,CUST00231,PROD00233,STORE027,PAY0000305,2026-03-26 12:09:08,4,90.68,34.29,9.07,11.05,348.55,Returned,6,In-Store
ORD0000306,CUST00645,PROD00251,STORE039,PAY0000306,2025-11-27 22:21:45,5,699.59,28.69,69.96,10.86,3550.08,Shipped,4,Mobile App
ORD0000307,CUST00584,PROD00083,STORE029,PAY0000307,2025-12-24 05:33:42,3,693.42,4.66,69.34,6.56,2151.5,Cancelled,1,In-Store
ORD0000308,CUST00934,PROD00137,STORE025,PAY0000308,2026-01-26 18:35:34,3,314.19,10.29,31.42,9.37,973.07,Delivered,8,Web
ORD0000309,CUST00161,PROD00146,STORE008,PAY0000309,2025-06-25 13:47:36,2,327.15,26.82,32.71,12.17,672.36,Delivered,7,Web
ORD0000310,CUST00619,PROD00163,STORE037,PAY0000310,2026-01-30 18:04:13,3,782.4,29.37,78.24,12.54,2408.61,Shipped,5,Web
ORD0000311,CUST00827,PROD00165,STORE016,PAY0000311,2026-04-04 07:34:05,5,343.99,16.44,34.4,13.54,1751.45,Shipped,8,Mobile App
ORD0000312,CUST00903,PROD00171,STORE030,PAY0000312,2025-07-22 07:57:36,3,282.94,35.02,28.29,15.67,857.76,Returned,7,In-Store
ORD0000313,CUST00394,PROD00224,STORE043,PAY0000313,2026-02-17 11:28:23,2,373.58,34.93,37.36,6.43,756.02,Delivered,4,Web
ORD0000314,CUST00744,PROD00221,STORE047,PAY0000314,2025-07-15 02:01:45,2,794.11,45.44,79.41,11.17,1633.36,Delivered,6,Web
ORD0000315,CUST00213,PROD00224,STORE033,PAY0000315,2025-12-04 06:02:54,1,373.58,23.11,37.36,6.1,393.93,Shipped,7,Mobile App
ORD0000316,CUST00118,PROD00150,STORE046,PAY0000316,2025-09-13 15:06:08,2,540.41,16.36,54.04,16.23,1134.73,Shipped,8,Web
ORD0000317,CUST00841,PROD00223,STORE018,PAY0000317,2025-11-10 03:50:53,2,415.35,8.53,41.54,5.27,868.98,Delivered,3,Mobile App
ORD0000318,CUST00280,PROD00042,STORE010,PAY0000318,2025-06-05 11:19:21,4,476.73,17.9,47.67,8.25,1944.94,Delivered,9,Web
ORD0000319,CUST00707,PROD00220,STORE020,PAY0000319,2026-03-28 12:57:42,4,336.18,2.62,33.62,5.07,1380.79,Shipped,4,Web
ORD0000320,CUST00029,PROD00096,STORE001,PAY0000320,2025-06-02 13:43:47,3,757.19,41.03,75.72,15.2,2321.46,Delivered,4,Web
ORD0000321,CUST00331,PROD00085,STORE036,PAY0000321,2026-04-18 11:09:04,2,93.5,31.23,9.35,19.01,184.13,Shipped,7,Web
ORD0000322,CUST00016,PROD00253,STORE026,PAY0000322,2025-08-29 08:26:10,3,447.4,0.6,44.74,8.19,1394.53,Cancelled,2,In-Store
ORD0000323,CUST00309,PROD00266,STORE050,PAY0000323,2025-12-01 04:14:21,5,59.11,24.98,5.91,19.86,296.34,Cancelled,5,Web
ORD0000324,CUST00947,PROD00122,STORE050,PAY0000324,2025-05-22 11:06:59,2,357.36,16.6,35.74,14.53,748.39,Returned,8,Web
ORD0000325,CUST00524,PROD00288,STORE041,PAY0000325,2025-07-20 18:51:26,2,269.43,25.17,26.94,15.57,556.2,Delivered,4,Web
ORD0000326,CUST00635,PROD00298,STORE006,PAY0000326,2025-08-06 08:24:33,1,482.24,6.88,48.22,12.48,536.06,Cancelled,3,Mobile App
ORD0000327,CUST00899,PROD00136,STORE022,PAY0000327,2025-12-18 07:41:26,2,719.1,13.91,71.91,14.65,1510.85,Delivered,9,Mobile App
ORD0000328,CUST00249,PROD00054,STORE014,PAY0000328,2026-04-04 20:21:48,5,885.76,2.7,88.58,18.77,4533.45,Cancelled,4,In-Store
ORD0000329,CUST00891,PROD00242,STORE032,PAY0000329,2025-09-21 17:43:12,1,915.89,47.68,91.59,5.78,965.58,Cancelled,4,Web
ORD0000330,CUST00520,PROD00256,STORE006,PAY0000330,2025-10-21 09:03:06,4,738.87,36.25,73.89,9.67,3002.79,Cancelled,4,Mobile App
ORD0000331,CUST00207,PROD00014,STORE018,PAY0000331,2025-09-14 03:21:40,4,219.13,4.0,21.91,19.59,914.02,Shipped,7,Web
ORD0000332,CUST00840,PROD00170,STORE031,PAY0000332,2026-02-09 17:27:16,1,155.63,38.1,15.56,11.41,144.5,Delivered,5,In-Store
ORD0000333,CUST00390,PROD00271,STORE030,PAY0000333,2025-08-24 12:17:11,3,95.55,22.68,9.55,10.63,284.15,Shipped,2,Mobile App
ORD0000334,CUST00014,PROD00252,STORE033,PAY0000334,2025-10-04 03:29:30,3,185.27,24.57,18.53,18.89,568.66,Shipped,6,Mobile App
ORD0000335,CUST00907,PROD00145,STORE003,PAY0000335,2025-11-08 14:06:26,1,721.36,19.24,72.14,13.48,787.74,Cancelled,7,Mobile App
ORD0000336,CUST00060,PROD00054,STORE042,PAY0000336,2025-07-10 11:08:14,4,885.76,46.33,88.58,16.03,3601.32,Cancelled,8,Web
ORD0000337,CUST00620,PROD00227,STORE030,PAY0000337,2026-05-06 08:08:57,2,688.9,12.71,68.89,14.03,1448.01,Cancelled,1,Web
ORD0000338,CUST00932,PROD00071,STORE013,PAY0000338,2025-06-03 15:36:07,4,386.12,8.29,38.61,11.4,1586.2,Returned,9,In-Store
ORD0000339,CUST00652,PROD00190,STORE037,PAY0000339,2026-05-03 15:50:52,3,607.95,40.71,60.8,9.04,1852.98,Cancelled,7,In-Store
ORD0000340,CUST00100,PROD00005,STORE005,PAY0000340,2025-08-14 22:13:46,4,696.67,26.25,69.67,14.82,2844.92,Shipped,3,Web
ORD0000341,CUST00187,PROD00076,STORE033,PAY0000341,2025-05-24 19:46:37,1,403.77,22.53,40.38,17.22,438.84,Cancelled,4,Web
ORD0000342,CUST00642,PROD00096,STORE040,PAY0000342,2026-01-15 06:18:23,1,757.19,43.42,75.72,7.49,796.98,Returned,2,Mobile App
ORD0000343,CUST00241,PROD00061,STORE031,PAY0000343,2025-05-09 03:41:32,4,592.31,33.64,59.23,6.51,2401.34,Delivered,5,Web
ORD0000344,CUST00618,PROD00052,STORE034,PAY0000344,2025-10-20 11:58:59,3,582.41,46.61,58.24,12.1,1770.96,Returned,10,Mobile App
ORD0000345,CUST00837,PROD00262,STORE016,PAY0000345,2025-07-26 07:50:33,3,523.85,33.25,52.39,10.68,1601.37,Delivered,6,Mobile App
ORD0000346,CUST00856,PROD00100,STORE009,PAY0000346,2025-11-04 22:32:15,1,526.48,30.1,52.65,18.04,567.07,Returned,4,Mobile App
ORD0000347,CUST00654,PROD00068,STORE021,PAY0000347,2026-02-25 00:43:13,1,345.1,31.69,34.51,18.1,366.02,Returned,8,Web
ORD0000348,CUST00439,PROD00216,STORE031,PAY0000348,2026-04-01 13:16:05,1,212.54,36.71,21.25,9.41,206.49,Cancelled,3,In-Store
ORD0000349,CUST00853,PROD00082,STORE044,PAY0000349,2025-06-03 16:51:00,5,391.14,49.36,39.11,12.0,1957.45,Shipped,2,Mobile App
ORD0000350,CUST00717,PROD00163,STORE006,PAY0000350,2026-01-24 09:27:16,1,782.4,21.74,78.24,15.74,854.64,Cancelled,6,Mobile App
ORD0000351,CUST00127,PROD00280,STORE043,PAY0000351,2025-06-11 21:58:26,2,279.23,46.14,27.92,14.5,554.74,Shipped,2,In-Store
ORD0000352,CUST00352,PROD00086,STORE025,PAY0000352,2025-08-17 15:46:48,4,621.37,32.7,62.14,16.78,2531.7,Shipped,4,Web
ORD0000353,CUST00349,PROD00213,STORE048,PAY0000353,2025-12-10 06:18:40,5,957.57,46.86,95.76,16.17,4852.92,Delivered,10,Mobile App
ORD0000354,CUST00064,PROD00226,STORE038,PAY0000354,2025-11-06 10:29:28,5,456.75,9.49,45.68,10.82,2330.76,Shipped,6,Mobile App
ORD0000355,CUST00873,PROD00111,STORE030,PAY0000355,2025-07-01 08:24:34,3,344.86,7.24,34.49,19.14,1080.97,Cancelled,8,In-Store
